,scene_name,scene_id,scene_ver,th_BG,Layer.mean.of.Layer.1..unclassified,Layer.mean.of.Layer.2..unclassified,Layer.mean.of.Layer.3..unclassified,th_RL1,th_RL2,th_RL3,2,3,4,5,6,7,8,9,10,11,12
381,PE.PE_3303_2,6ED840A6-68CF-11E8-9ECC-D89EF314B0B8,2,192,138.4014848,100.1943293,134.0709333,0.371381364,0.268857713,0.359760924,1,1,4,5,2,1,2,2,5,9,4
382,PE.PE_3303_A,6ED840A7-68CF-11E8-9ECC-D89EF314B0B8,2,185,153.8544492,96.60741726,133.146568,0.401071602,0.251838616,0.347089782,1,1,4,5,2,1,2,2,5,9,4
383,PE.PE_3303_B,6ED840A8-68CF-11E8-9ECC-D89EF314B0B8,2,166,143.4486839,83.30111076,121.3786548,0.412056769,0.239282687,0.348660545,1,1,4,5,2,1,2,2,5,9,4
384,PE.PE_3303_C,6ED840A9-68CF-11E8-9ECC-D89EF314B0B8,2,185,156.6778989,100.3963984,137.6233716,0.396956737,0.254362785,0.348680477,1,1,4,5,2,1,7,2,8,3,11
385,PE.PE_3303_Q1,6ED840AA-68CF-11E8-9ECC-D89EF314B0B8,2,187,163.1580521,118.8644166,155.2552867,0.373122232,0.271828181,0.355049587,1,1,1,4,5,4,7,9,1,3,8
386,PE.PE_3303_Q2,6ED840AB-68CF-11E8-9ECC-D89EF314B0B8,2,190,155.4605479,115.8606604,153.5368612,0.365911722,0.272704389,0.361383888,1,1,4,4,1,4,7,9,1,3,8
387,PE.PE_3303_Q3,6ED840AC-68CF-11E8-9ECC-D89EF314B0B8,2,195,157.6229401,113.8819581,150.5133693,0.373497908,0.269850779,0.356651313,1,1,4,4,1,4,7,9,1,3,8
388,PE.PE_3303_Q4,6ED840AD-68CF-11E8-9ECC-D89EF314B0B8,2,197,154.1174971,114.1675854,152.5915309,0.366182136,0.271261414,0.36255645,1,1,4,4,1,4,7,9,1,3,8
389,SMLB.SMLB_1790_1,6ED840AE-68CF-11E8-9ECC-D89EF314B0B8,2,192,178.5858261,113.1973982,155.2113841,0.399525683,0.253241082,0.347233235,1,1,1,4,5,4,4,3,2,2,1
390,SMLB.SMLB_1790_2,6ED840AF-68CF-11E8-9ECC-D89EF314B0B8,2,182,167.1987627,104.1395141,147.7200606,0.398986842,0.248508393,0.352504765,1,1,4,5,1,1,7,6,8,3,11
391,SMLB.SMLB_1790_5,6ED840B2-68CF-11E8-9ECC-D89EF314B0B8,2,184,181.6353929,116.6384431,156.8780684,0.399065435,0.256262672,0.344671893,1,1,1,4,5,4,4,3,2,2,1
392,SMLB.SMLB_2830_Q1,6ED840B4-68CF-11E8-9ECC-D89EF314B0B8,2,188,184.6024309,109.4378986,146.6979734,0.418848168,0.248305849,0.332845982,1,1,1,4,1,5,4,6,2,8,1
393,SMLB.SMLB_2830_Q2,6ED840B5-68CF-11E8-9ECC-D89EF314B0B8,2,196,192.2869514,119.293849,156.0655228,0.411180291,0.255094166,0.333725542,1,3,1,1,6,5,5,7,6,4,6
394,SMLB.SMLB_2830_Q3,74E7EEAF-68CF-11E8-9ECC-D89EF314B0B8,2,188,185.6145651,108.7943637,145.2059092,0.422220883,0.247476551,0.330302566,1,1,1,4,1,5,4,6,2,8,1
395,SMLB.SMLB_2830_Q4,74E7EEB0-68CF-11E8-9ECC-D89EF314B0B8,2,187,182.6958599,106.6548324,142.1836031,0.423363477,0.247152622,0.329483901,1,1,1,4,1,5,4,6,8,8,1
396,SMLB.SMLB_3396_A,74E7EEB2-68CF-11E8-9ECC-D89EF314B0B8,2,201,182.1869544,143.9462058,170.8521482,0.366584185,0.289638755,0.34377706,2,3,2,2,3,7,1,5,10,7,10
397,SMLB.SMLB_3396_B,74E7EEB3-68CF-11E8-9ECC-D89EF314B0B8,2,199,170.4495157,132.311101,162.607287,0.36626831,0.284315055,0.349416635,1,3,1,4,5,2,1,3,1,10,8
398,SMLB.SMLB_3396_C,74E7EEB4-68CF-11E8-9ECC-D89EF314B0B8,2,196,189.4106239,132.5721487,160.9814465,0.392183554,0.274496833,0.333319613,1,3,2,1,6,2,1,5,7,7,7
399,SMLB.SMLB_3396_E,74E7EEB5-68CF-11E8-9ECC-D89EF314B0B8,2,199,186.3634127,130.5824434,159.8790427,0.390842452,0.273858273,0.335299275,1,3,1,1,6,2,1,5,7,7,7
400,SMLB.SMLB_3396_Q1,74E7EEB6-68CF-11E8-9ECC-D89EF314B0B8,2,197,174.4999063,107.4761825,141.8577961,0.411717686,0.253580911,0.334701403,1,1,4,4,1,4,7,6,8,8,11
401,SMLB.SMLB_3396_Q2,74E7EEB7-68CF-11E8-9ECC-D89EF314B0B8,2,182,156.0305483,93.22040638,131.8305629,0.409441395,0.244620644,0.34593796,1,1,4,5,2,1,2,2,5,9,4
402,SMLB.SMLB_3396_Q3,74E7EEB8-68CF-11E8-9ECC-D89EF314B0B8,2,180,155.8813158,91.32881795,128.1496708,0.415285052,0.243310064,0.341404885,1,1,4,5,2,1,2,2,5,9,4
403,SMLB.SMLB_3396_Q4,74E7EEB9-68CF-11E8-9ECC-D89EF314B0B8,2,182,152.2591167,92.77231882,132.1233869,0.403704547,0.245979405,0.350316048,1,1,4,5,2,1,2,2,5,9,4
404,z JOSH.1668_3,74E7EEBC-68CF-11E8-9ECC-D89EF314B0B8,2,190,183.5411748,113.1462497,159.2352624,0.402570831,0.248169817,0.349259352,1,1,1,4,5,4,4,3,2,2,1
405,z JOSH.1668_4,74E7EEBD-68CF-11E8-9ECC-D89EF314B0B8,2,195,189.3611698,126.4572997,161.5316062,0.396692447,0.264915219,0.338392334,1,3,1,1,6,2,1,5,7,7,7
406,z JOSH.1668_5,74E7EEBE-68CF-11E8-9ECC-D89EF314B0B8,2,186,183.4410826,123.9129341,162.3848016,0.390517188,0.263791131,0.345691681,1,3,1,1,5,2,1,3,2,2,7
407,z JOSH.1680_1,74E7EEBF-68CF-11E8-9ECC-D89EF314B0B8,2,190,172.3129747,103.9451165,147.7007822,0.406437948,0.245177358,0.348384694,1,1,4,4,1,4,7,6,8,3,11
408,z JOSH.1680_3,74E7EEC1-68CF-11E8-9ECC-D89EF314B0B8,2,182,177.099144,107.525217,148.8695596,0.408538934,0.248043195,0.343417872,1,1,4,4,1,4,7,6,8,1,1
409,z JOSH.1680_7,74E7EEC5-68CF-11E8-9ECC-D89EF314B0B8,2,199,186.7879684,135.8006881,169.9312215,0.379249603,0.275726309,0.345024088,2,3,2,1,6,2,1,5,7,7,10
410,z JOSH.1680_8,74E7EEC6-68CF-11E8-9ECC-D89EF314B0B8,2,192,178.7202618,127.7774778,160.0232874,0.383091547,0.273894359,0.343014094,1,3,1,1,5,2,1,3,2,2,7
411,z JOSH.1696_1,74E7EEC7-68CF-11E8-9ECC-D89EF314B0B8,2,189,177.2241559,115.0240348,154.436626,0.396754376,0.257506032,0.345739591,1,1,1,4,5,4,4,3,2,2,1
412,z JOSH.1696_2,74E7EEC8-68CF-11E8-9ECC-D89EF314B0B8,2,196,178.2762617,113.7915969,154.3985229,0.399305007,0.254871591,0.345823402,1,1,1,4,5,4,4,3,2,2,1
413,z JOSH.1696_3,74E7EEC9-68CF-11E8-9ECC-D89EF314B0B8,2,184,173.9293315,109.5425384,149.4204536,0.401784282,0.253048004,0.345167714,1,1,4,4,1,4,7,6,8,1,1
414,z JOSH.1713_3,74E7EECE-68CF-11E8-9ECC-D89EF314B0B8,2,182,180.9488486,116.1723007,157.2549957,0.398235802,0.255674295,0.346089902,1,1,1,4,5,4,4,3,2,2,1
415,z JOSH.1713_4,74E7EECF-68CF-11E8-9ECC-D89EF314B0B8,2,194,185.2468644,118.3649534,159.0415101,0.40040102,0.255839408,0.343759572,1,3,1,4,5,2,4,3,2,2,7
416,z JOSH.1713_5,74E7EED0-68CF-11E8-9ECC-D89EF314B0B8,2,193,183.5338589,120.3591079,160.5051277,0.395208036,0.259172269,0.345619695,1,3,1,4,5,2,4,3,2,2,7
417,z JOSH.1713_6,74E7EED1-68CF-11E8-9ECC-D89EF314B0B8,2,207,197.7991143,136.8292846,173.03452,0.38962687,0.269527829,0.3408453,2,3,2,2,3,7,8,4,10,6,10
418,z JOSH.1713_7,74E7EED2-68CF-11E8-9ECC-D89EF314B0B8,2,201,192.8467365,128.5826838,164.983741,0.396466938,0.264348694,0.339184369,1,3,2,1,6,2,1,5,7,7,7
419,z JOSH.1713_HE,74E7EED3-68CF-11E8-9ECC-D89EF314B0B8,2,198,201.9524638,136.2823056,167.1507793,0.399600789,0.269660076,0.330739135,2,3,2,2,3,7,8,5,9,6,3
420,z JOSH.1752_1,74E7EED4-68CF-11E8-9ECC-D89EF314B0B8,2,188,166.2959598,113.2076228,157.3696252,0.380650397,0.25913153,0.360218073,1,1,1,4,5,4,7,9,1,3,8
421,z JOSH.1752_2,74E7EED5-68CF-11E8-9ECC-D89EF314B0B8,2,199,190.9923851,132.6592748,170.421011,0.386567395,0.268501544,0.344931062,2,3,2,1,6,2,1,5,7,7,10
422,z JOSH.1752_3,74E7EED6-68CF-11E8-9ECC-D89EF314B0B8,2,192,168.0449907,119.3241151,162.1897219,0.37379978,0.265424918,0.360775302,1,1,1,4,5,4,4,3,1,10,8
423,z JOSH.1786_1,74E7EED9-68CF-11E8-9ECC-D89EF314B0B8,2,191,184.2979024,120.7897227,159.4258007,0.396754738,0.260034944,0.343210318,1,3,1,4,5,2,4,3,2,2,7
424,z JOSH.1786_2,74E7EEDA-68CF-11E8-9ECC-D89EF314B0B8,2,183,181.7903572,112.5364167,153.7526744,0.405710099,0.251152819,0.343137082,1,1,1,4,5,4,4,3,2,2,1
425,z JOSH.1786_3,74E7EEDB-68CF-11E8-9ECC-D89EF314B0B8,2,191,183.7156081,124.9951687,164.5670618,0.388177077,0.264105265,0.347717658,1,3,1,1,6,2,1,3,7,7,7
426,z JOSH.1786_6,74E7EEDE-68CF-11E8-9ECC-D89EF314B0B8,2,201,191.3813272,137.5722041,169.5680469,0.38389778,0.27596038,0.34014184,2,3,2,1,3,7,8,5,10,7,10
427,z JOSH.1786_7,74E7EEDF-68CF-11E8-9ECC-D89EF314B0B8,2,205,197.6360391,147.6286389,181.5177347,0.375175849,0.280245952,0.344578198,2,2,2,2,3,7,8,4,10,6,9
428,z JOSH.1808_3,74E7EEE2-68CF-11E8-9ECC-D89EF314B0B8,2,196,187.3114958,131.7434151,173.4575306,0.380318303,0.267492563,0.352189135,1,3,2,1,6,2,1,5,7,7,10
429,z JOSH.1808_4,74E7EEE3-68CF-11E8-9ECC-D89EF314B0B8,2,192,179.9752575,121.4350994,162.0328326,0.388343731,0.262028016,0.349628253,1,3,1,4,5,2,4,3,2,2,7
430,z JOSH.1808_5,7AFD855E-68CF-11E8-9ECC-D89EF314B0B8,2,194,180.205518,124.070587,165.0648839,0.383954358,0.264350632,0.35169501,1,3,1,1,5,2,1,3,7,7,7
431,z JOSH.1808_HE,7AFD855F-68CF-11E8-9ECC-D89EF314B0B8,2,212,210.0323535,158.451551,186.0126394,0.378780275,0.285757509,0.335462216,2,2,3,3,4,6,6,8,3,11,12
432,z JOSH.1882_3,7AFD8562-68CF-11E8-9ECC-D89EF314B0B8,2,194,192.3254151,133.2382056,170.4275046,0.387759791,0.268630221,0.343609988,2,3,2,1,6,2,1,5,7,7,10
433,z JOSH.1882_4,7AFD8563-68CF-11E8-9ECC-D89EF314B0B8,2,198,192.4288531,130.7936157,165.832056,0.393471164,0.267441786,0.33908705,1,3,2,1,6,2,1,5,7,7,7
434,z JOSH.1882_5,7AFD8564-68CF-11E8-9ECC-D89EF314B0B8,2,201,197.4975184,144.4775823,180.2284756,0.378200241,0.276669079,0.34513068,2,3,2,2,3,7,8,4,10,6,9
435,z JOSH.1882_6,7AFD8565-68CF-11E8-9ECC-D89EF314B0B8,2,204,193.5261121,138.5465526,173.8048812,0.382555252,0.273873695,0.343571053,2,3,2,2,3,7,8,5,10,6,10
436,z JOSH.1882_7,7AFD8566-68CF-11E8-9ECC-D89EF314B0B8,2,201,192.5844671,142.0580452,173.9203867,0.378683674,0.279332302,0.341984024,2,3,2,2,3,7,8,5,10,6,10
437,z JOSH.1893_3,7AFD8569-68CF-11E8-9ECC-D89EF314B0B8,2,205,200.5503011,143.1903812,177.3589389,0.38485981,0.274785042,0.340355148,2,3,2,2,3,7,8,4,10,6,9
438,z JOSH.1893_4,7AFD856A-68CF-11E8-9ECC-D89EF314B0B8,2,202,191.9762827,137.4927082,173.1795125,0.381929482,0.273536492,0.344534026,2,3,2,2,3,7,8,5,10,6,10
439,z JOSH.1893_5,7AFD856B-68CF-11E8-9ECC-D89EF314B0B8,2,197,199.8887171,144.3014019,177.569896,0.383104706,0.276566616,0.340328678,2,3,2,2,3,7,8,4,10,6,9
440,z JOSH.1950_3,7AFD856E-68CF-11E8-9ECC-D89EF314B0B8,2,213,218.516439,148.7139386,177.2290422,0.401345685,0.273140538,0.325513777,2,2,3,2,3,6,6,8,3,11,12
441,z JOSH.1950_4,7AFD856F-68CF-11E8-9ECC-D89EF314B0B8,2,198,216.2449803,141.7949807,168.787537,0.410466388,0.269148785,0.320384827,2,3,2,2,3,7,8,4,9,6,9
442,z JOSH.1950_5,7AFD8570-68CF-11E8-9ECC-D89EF314B0B8,2,181,199.128207,113.8726701,142.1883868,0.437462442,0.250165545,0.312372013,1,1,1,4,6,5,5,7,6,8,6
443,z JOSH.1950_6,7AFD8571-68CF-11E8-9ECC-D89EF314B0B8,2,198,207.9533541,131.1659092,160.5985246,0.416141589,0.262479968,0.321378443,2,3,2,1,6,7,5,5,9,4,3
444,z JOSH.1958_HE,7AFD8572-68CF-11E8-9ECC-D89EF314B0B8,2,206,212.9305399,149.076253,174.0940291,0.397183759,0.278075032,0.324741209,2,2,2,2,3,6,6,4,9,11,9
445,z JOSH.1973_3,7AFD8575-68CF-11E8-9ECC-D89EF314B0B8,2,182,194.7201994,109.7838821,135.9212082,0.44211857,0.249267889,0.308613541,1,1,1,4,1,5,4,7,6,8,6
446,z JOSH.1973_3_HE,7AFD8576-68CF-11E8-9ECC-D89EF314B0B8,2,206,205.1363887,143.1640449,170.2148995,0.395622609,0.276103783,0.328273609,2,3,2,2,3,7,8,4,9,6,9
447,z JOSH.1973_4,7AFD8577-68CF-11E8-9ECC-D89EF314B0B8,2,196,203.2252572,125.293409,151.6845859,0.423206749,0.260917452,0.315875799,1,3,2,1,6,5,5,7,6,4,6
448,z JOSH.1973_5,7AFD8578-68CF-11E8-9ECC-D89EF314B0B8,2,188,200.3961008,116.1856494,142.6588796,0.436364049,0.252995144,0.310640806,1,3,1,1,6,5,5,7,6,8,6
449,z JOSH.2020_2,7AFD857A-68CF-11E8-9ECC-D89EF314B0B8,2,204,199.0833354,140.8814302,167.6244083,0.392213518,0.277550108,0.330236374,2,3,2,2,3,7,8,4,10,6,10
450,z JOSH.2020_3,7AFD857B-68CF-11E8-9ECC-D89EF314B0B8,2,204,198.2723842,140.5981483,171.3172702,0.388626273,0.275581164,0.335792564,2,3,2,2,3,7,8,4,10,6,10
451,z JOSH.2124_B,7AFD857F-68CF-11E8-9ECC-D89EF314B0B8,2,204,210.0147986,154.0917857,174.731217,0.389755132,0.28597063,0.324274237,2,2,3,2,3,6,6,4,3,11,9
452,z JOSH.2124_C,7AFD8580-68CF-11E8-9ECC-D89EF314B0B8,2,187,199.301304,141.6042073,162.5756617,0.395846587,0.281250253,0.32290316,2,3,2,1,6,7,8,5,7,7,3
453,z JOSH.2124_Q1,7AFD8581-68CF-11E8-9ECC-D89EF314B0B8,2,205,223.8823497,167.5810515,188.1119663,0.386286861,0.289144537,0.324568601,2,2,3,3,4,3,3,1,4,5,2
454,z JOSH.2124_Q2,7AFD8582-68CF-11E8-9ECC-D89EF314B0B8,2,202,225.850211,169.9112153,190.6790365,0.385120443,0.289733104,0.325146453,2,2,3,3,4,3,3,1,4,5,2
455,z JOSH.2124_Q3,7AFD8583-68CF-11E8-9ECC-D89EF314B0B8,2,195,216.9396513,156.722973,175.4960262,0.395040033,0.285387425,0.319572542,2,2,3,2,3,6,6,8,3,11,9
456,z JOSH.2124_Q3_HE,7AFD8584-68CF-11E8-9ECC-D89EF314B0B8,2,209,209.6118583,145.7745316,172.6219227,0.396985906,0.276083781,0.326930313,2,2,2,2,3,7,8,4,9,6,9
457,z JOSH.2124_Q4,7AFD8585-68CF-11E8-9ECC-D89EF314B0B8,2,198,220.8108914,144.9534109,164.5392193,0.416385867,0.273340464,0.310273669,2,2,2,2,3,7,8,4,9,6,9
458,z JOSH.2168_Q2_HE,7AFD8586-68CF-11E8-9ECC-D89EF314B0B8,2,210,207.9285787,154.7283606,181.821341,0.381885901,0.284177287,0.333936812,2,2,3,2,3,6,6,8,3,11,12
459,z JOSH.2517_Q1,7AFD8588-68CF-11E8-9ECC-D89EF314B0B8,2,210,210.0613495,166.4573272,184.3627752,0.37452005,0.296778092,0.328701858,2,2,3,3,4,6,6,8,3,11,12
460,z JOSH.2517_Q2,7AFD8589-68CF-11E8-9ECC-D89EF314B0B8,2,204,214.3697539,164.6379089,182.3368911,0.381886227,0.293292075,0.324821698,2,2,3,3,4,6,6,8,3,11,12
461,z JOSH.2517_Q4,7AFD858B-68CF-11E8-9ECC-D89EF314B0B8,2,196,205.3126967,157.1619572,177.9354191,0.379920188,0.290819815,0.329259997,2,2,3,2,3,6,6,4,3,11,9
462,z JOSH.2519_2,7AFD858D-68CF-11E8-9ECC-D89EF314B0B8,2,218,218.3578133,170.3473159,189.2826767,0.377789654,0.294724757,0.327485588,2,2,3,3,4,3,3,1,4,5,2
463,z JOSH.2519_Q1,7AFD858E-68CF-11E8-9ECC-D89EF314B0B8,2,199,197.0215664,152.2364853,175.6523904,0.375343203,0.290023732,0.334633066,2,2,2,2,3,7,8,4,10,6,9
464,z JOSH.2519_Q2,7AFD858F-68CF-11E8-9ECC-D89EF314B0B8,2,195,199.4384967,149.5002155,171.2592225,0.383389636,0.287391021,0.329219343,2,3,2,2,3,7,8,4,9,6,9
465,z JOSH.2519_Q3,7AFD8590-68CF-11E8-9ECC-D89EF314B0B8,2,205,206.8507823,160.3990097,180.6963953,0.377502001,0.292727668,0.329770331,2,2,3,3,4,6,6,8,3,11,12
466,z JOSH.2519_Q4,7AFD8591-68CF-11E8-9ECC-D89EF314B0B8,2,206,197.0693772,152.2101389,174.305714,0.376384523,0.290707473,0.332908004,2,2,2,2,3,7,8,4,10,6,9
467,z JOSH.2523_Q1,81089326-68CF-11E8-9ECC-D89EF314B0B8,2,203,212.6997215,162.8545276,182.8419012,0.380911869,0.291646938,0.327441192,2,2,3,3,4,6,6,8,3,11,12
468,z JOSH.2523_Q2,81089327-68CF-11E8-9ECC-D89EF314B0B8,2,206,209.592846,159.8513272,180.3093685,0.381248742,0.290769072,0.327982186,2,2,3,3,4,6,6,8,3,11,12
469,z JOSH.2523_Q3,81089328-68CF-11E8-9ECC-D89EF314B0B8,2,204,207.7125089,160.7865913,181.9506844,0.377350514,0.29210038,0.330549106,2,2,3,3,4,6,6,8,3,11,12
470,z JOSH.2523_Q4,81089329-68CF-11E8-9ECC-D89EF314B0B8,2,213,208.1450927,162.3361701,182.5074211,0.376400275,0.293561468,0.330038257,2,2,3,3,4,6,6,8,3,11,12
471,z JOSH.2554_Q3_HE,8108932A-68CF-11E8-9ECC-D89EF314B0B8,2,215,214.1984084,168.8559583,192.2602866,0.372315232,0.293501925,0.334182843,2,2,3,3,4,3,3,1,4,5,2
472,z JOSH.2561_Q1,8108932E-68CF-11E8-9ECC-D89EF314B0B8,2,209,204.4846499,148.3780301,174.6836954,0.387614548,0.281260638,0.331124814,2,2,2,2,3,7,8,4,9,6,9
473,z JOSH.2561_Q2,8108932F-68CF-11E8-9ECC-D89EF314B0B8,2,198,204.914877,156.662739,175.8441872,0.381292452,0.29150797,0.327199578,2,2,2,2,3,6,6,4,3,11,9
474,z JOSH.2561_Q3,81089330-68CF-11E8-9ECC-D89EF314B0B8,2,217,219.3449923,175.6363032,191.3909413,0.374071244,0.299530387,0.326398368,2,2,3,3,4,3,3,1,4,5,2
475,z JOSH.2561_Q4,81089331-68CF-11E8-9ECC-D89EF314B0B8,2,199,203.2981803,148.112019,168.7966436,0.390802588,0.284717552,0.32447986,2,3,2,2,3,7,8,4,9,6,9
476,z JOSH.2562_A,81089333-68CF-11E8-9ECC-D89EF314B0B8,2,201,206.8089102,152.9586782,176.4298056,0.385695478,0.285265613,0.329038909,2,2,2,2,3,6,6,4,3,11,9
477,z JOSH.2562_A_HE,81089334-68CF-11E8-9ECC-D89EF314B0B8,2,217,209.2678086,157.3494325,184.9016631,0.379439049,0.285301975,0.335258976,2,2,3,3,4,6,6,8,3,11,12
478,z JOSH.2562_B,81089335-68CF-11E8-9ECC-D89EF314B0B8,2,224,225.6139796,183.4161743,199.2968683,0.370876143,0.301509168,0.327614689,2,2,3,3,4,3,3,1,4,5,5
479,z JOSH.2562_C,81089336-68CF-11E8-9ECC-D89EF314B0B8,2,208,210.107593,158.6455553,181.4974759,0.381839809,0.288315085,0.329845107,2,2,3,3,4,6,6,8,3,11,12
480,z JOSH.2562_Q1,81089339-68CF-11E8-9ECC-D89EF314B0B8,2,219,203.6043458,173.0053543,190.7638555,0.358854134,0.30492319,0.336222677,2,2,3,3,4,3,3,1,4,5,2
481,z JOSH.2562_Q2,8108933A-68CF-11E8-9ECC-D89EF314B0B8,2,212,203.4868138,165.6482251,183.9325912,0.367923926,0.299508082,0.332567992,2,2,3,3,4,6,6,8,3,11,12
482,z JOSH.2562_Q3,8108933B-68CF-11E8-9ECC-D89EF314B0B8,2,202,204.1586433,171.0003167,187.5676416,0.362802545,0.303878146,0.333319308,2,2,3,3,4,6,6,8,3,11,12
483,z JOSH.2562_Q4,8108933C-68CF-11E8-9ECC-D89EF314B0B8,2,213,207.7741146,174.4747809,191.3532484,0.362226879,0.304173865,0.333599256,2,2,3,3,4,3,3,1,4,5,2
484,z JOSH.2648_2,8108933E-68CF-11E8-9ECC-D89EF314B0B8,2,204,193.0789483,124.693686,156.3260824,0.407254737,0.263012072,0.32973319,1,3,1,1,6,2,5,7,7,4,7
485,z JOSH.2648_Q1,8108933F-68CF-11E8-9ECC-D89EF314B0B8,2,182,182.1480206,120.7361073,154.3846181,0.3983391,0.264037524,0.337623377,1,1,1,4,5,4,4,3,2,2,1
486,z JOSH.2648_Q2,81089340-68CF-11E8-9ECC-D89EF314B0B8,2,182,189.7384615,119.7640661,151.1977977,0.4118479,0.259960889,0.328191211,1,1,1,4,5,5,4,7,2,2,6
487,z JOSH.2648_Q3,81089341-68CF-11E8-9ECC-D89EF314B0B8,2,187,204.719046,136.3077813,168.3447071,0.401905156,0.267599919,0.330494925,2,3,2,1,6,7,8,5,9,6,3
488,z JOSH.2648_Q4,81089342-68CF-11E8-9ECC-D89EF314B0B8,2,179,176.7910417,110.1366029,141.7910507,0.412370731,0.256897131,0.330732138,1,1,4,4,1,4,7,6,8,1,11
489,z JOSH.2723_A,81089344-68CF-11E8-9ECC-D89EF314B0B8,2,199,189.0126976,127.4413818,152.901786,0.402706585,0.271524,0.325769416,1,3,1,1,6,2,5,7,7,4,7
490,z JOSH.2723_B,81089345-68CF-11E8-9ECC-D89EF314B0B8,2,200,190.0116962,133.4766404,157.8296196,0.394773754,0.277314899,0.327911347,1,3,2,1,6,2,1,5,7,7,7
491,z JOSH.2723_C,81089346-68CF-11E8-9ECC-D89EF314B0B8,2,198,193.344167,130.1800503,153.3108502,0.405473884,0.27300855,0.321517566,1,3,1,1,6,2,5,7,7,4,7
492,z JOSH.2723_Q1,81089348-68CF-11E8-9ECC-D89EF314B0B8,2,200,212.8740734,162.7129144,183.6745909,0.380634182,0.290942415,0.328423403,2,2,3,3,4,6,6,8,3,11,12
493,z JOSH.2723_Q2,81089349-68CF-11E8-9ECC-D89EF314B0B8,2,193,205.9045671,152.2949426,174.0162455,0.386881758,0.286152638,0.326965603,2,2,2,2,3,7,8,4,9,6,9
494,z JOSH.2723_Q3,8108934A-68CF-11E8-9ECC-D89EF314B0B8,2,214,225.693053,179.3523159,198.1843576,0.374141132,0.297320089,0.328538779,2,2,3,3,4,3,3,1,4,5,5
495,z JOSH.2723_Q4,8108934B-68CF-11E8-9ECC-D89EF314B0B8,2,208,218.4228595,170.4014936,191.7130618,0.376242519,0.293523706,0.330233775,2,2,3,3,4,3,3,1,4,5,2
496,z JOSH.2743_Q1,8108934D-68CF-11E8-9ECC-D89EF314B0B8,2,189,172.3662876,104.5067496,142.779477,0.410735744,0.24903163,0.340232626,1,1,4,5,1,4,7,6,8,1,11
497,z JOSH.2743_Q2,8108934E-68CF-11E8-9ECC-D89EF314B0B8,2,187,168.2060859,106.8465561,144.9737046,0.40046556,0.254380605,0.345153836,1,1,4,5,1,4,7,6,8,3,11
498,z JOSH.2743_Q3,8108934F-68CF-11E8-9ECC-D89EF314B0B8,2,173,164.2074199,100.3560635,138.2071698,0.407694599,0.249164289,0.343141112,1,1,4,5,1,1,7,6,8,1,11
499,z JOSH.2743_Q4,81089350-68CF-11E8-9ECC-D89EF314B0B8,2,178,174.2091673,109.2710409,146.9050855,0.404774907,0.253891205,0.341333888,1,1,4,4,1,4,7,6,8,1,11
500,z JOSH.2870_A,81089352-68CF-11E8-9ECC-D89EF314B0B8,2,197,182.1174633,121.2070935,156.8829265,0.395729035,0.263374886,0.340896079,1,3,1,4,5,2,4,3,2,2,7
501,z JOSH.2870_B,81089353-68CF-11E8-9ECC-D89EF314B0B8,2,195,178.9183763,113.7808509,152.4243353,0.401952158,0.255616329,0.342431514,1,1,1,4,5,4,4,3,2,2,1
502,z JOSH.2870_C,81089354-68CF-11E8-9ECC-D89EF314B0B8,2,202,186.234562,114.1432311,149.2402029,0.414206201,0.253867132,0.331926667,1,1,1,4,5,5,4,7,6,8,6
503,z JOSH.2870_Q1,81089355-68CF-11E8-9ECC-D89EF314B0B8,2,195,194.5171122,128.2948897,159.1608877,0.403585173,0.266186942,0.330227884,1,3,2,1,6,2,5,5,7,4,7
504,z JOSH.2870_Q2,81089356-68CF-11E8-9ECC-D89EF314B0B8,2,180,167.8173198,107.3440636,134.2963304,0.409852627,0.262161537,0.327985836,1,1,4,5,1,1,7,6,8,1,11
505,z JOSH.2870_Q3,81089357-68CF-11E8-9ECC-D89EF314B0B8,2,180,176.7119052,116.0468527,146.7197581,0.402094525,0.264055804,0.333849671,1,1,1,4,1,4,4,6,2,2,1
506,z JOSH.2870_Q4,81089358-68CF-11E8-9ECC-D89EF314B0B8,2,180,177.0086291,119.0486502,147.0604871,0.399461819,0.268661424,0.331876757,1,1,1,4,1,4,4,6,2,2,1
507,z JOSH.2960_Q1,870CCE53-68CF-11E8-9ECC-D89EF314B0B8,2,195,175.1452614,126.2223124,156.5477198,0.382483974,0.275645549,0.341870477,1,3,1,4,5,4,4,3,1,10,8
508,z JOSH.2960_Q3,870CCE54-68CF-11E8-9ECC-D89EF314B0B8,2,193,177.970739,120.01315,147.5865822,0.399422202,0.26934718,0.331230617,1,1,1,4,5,4,4,3,2,2,1
509,z JOSH.2960_Q4,870CCE55-68CF-11E8-9ECC-D89EF314B0B8,2,193,171.4217671,115.5671244,145.7680668,0.396115565,0.267048564,0.336835871,1,1,1,4,1,4,4,6,2,3,1
510,z JOSH.3042_Q2_HE,870CCE56-68CF-11E8-9ECC-D89EF314B0B8,2,208,205.2631876,151.3251297,179.3494026,0.38299821,0.282355811,0.334645978,2,2,3,2,3,6,6,4,3,11,9
511,z JOSH.3050_Q2_HE,870CCE57-68CF-11E8-9ECC-D89EF314B0B8,2,205,209.1769141,147.9947971,173.8489717,0.393914815,0.278698743,0.327386442,2,2,2,2,3,7,8,4,9,6,9
